year,movie_title,country,genre,wiki_page
2014,Non-Stop,USA,action,https://en.wikipedia.org/wiki/Non-Stop_(film)
2014,Repentance,USA,thriller,https://en.wikipedia.org/wiki/Repentance_(2014_film)
2014,Son of God,USA,christian,https://en.wikipedia.org/wiki/Son_of_God_(film)
2014,300: Rise of an Empire,USA,fantasy,https://en.wikipedia.org/wiki/300:_Rise_of_an_Empire
2014,Mr. Peabody & Sherman,USA,adventure,https://en.wikipedia.org/wiki/Mr._Peabody_%26_Sherman
2014,Better Living Through Chemistry,USA,comedy-drama,https://en.wikipedia.org/wiki/Better_Living_Through_Chemistry_(film)
2014,Need for Speed,USA,action,https://en.wikipedia.org/wiki/Need_for_Speed_(film)
2014,Veronica Mars,USA,comedy drama,https://en.wikipedia.org/wiki/Veronica_Mars_(film)
2014,Cheap Thrills (film),USA,comedy,https://en.wikipedia.org/wiki/Cheap_Thrills_(film)
2014,Divergent,USA,science fiction,https://en.wikipedia.org/wiki/Divergent_(film)
2014,God's Not Dead,USA,christian,https://en.wikipedia.org/wiki/God%27s_Not_Dead_(film)
2014,Muppets Most Wanted,USA,comedy,https://en.wikipedia.org/wiki/Muppets_Most_Wanted
2014,50 to 1,USA,drama,https://en.wikipedia.org/wiki/50_to_1
2014,Noah,USA,biblical,https://en.wikipedia.org/wiki/Noah_(2014_film)
2014,Sabotage,USA,action,https://en.wikipedia.org/wiki/Sabotage_(2014_film)
2014,Alien Abduction,USA,horror,https://en.wikipedia.org/wiki/Alien_Abduction_(2014_film)
2014,Captain America: The Winter Soldier,USA,superhero,https://en.wikipedia.org/wiki/Captain_America:_The_Winter_Soldier
2014,In the Blood,USA,action,https://en.wikipedia.org/wiki/In_the_Blood_(2014_film)
2014,Jinn,USA,thriller,https://en.wikipedia.org/wiki/Jinn_(film)
2014,Draft Day,USA,drama,https://en.wikipedia.org/wiki/Draft_Day
2014,Oculus,USA,horror,https://en.wikipedia.org/wiki/Oculus_(film)
2014,Rio 2,USA,animated,https://en.wikipedia.org/wiki/Rio_2
2014,Asian School Girls,USA,action,https://en.wikipedia.org/wiki/Asian_School_Girls
2014,Heaven Is for Real,USA,christian,https://en.wikipedia.org/wiki/Heaven_Is_for_Real_(film)
2014,A Haunted House 2,USA,black comedy,https://en.wikipedia.org/wiki/A_Haunted_House_2
2014,Kid Cannabis,USA,comedy-drama,https://en.wikipedia.org/wiki/Kid_Cannabis
2014,Transcendence,USA,science fiction,https://en.wikipedia.org/wiki/Transcendence_(2014_film)
2014,13 Sins,USA,horror,https://en.wikipedia.org/wiki/13_Sins
2014,Brick Mansions,USA,action,https://en.wikipedia.org/wiki/Brick_Mansions
2014,The Other Woman,USA,romantic comedy,https://en.wikipedia.org/wiki/The_Other_Woman_(2014_film)
2014,Walking with the Enemy,USA,drama,https://en.wikipedia.org/wiki/Walking_with_the_Enemy
2014,The Amazing Spider-Man 2,USA,action,https://en.wikipedia.org/wiki/The_Amazing_Spider-Man_2
2014,Bad Johnson,USA,comedy,https://en.wikipedia.org/wiki/Bad_Johnson
2014,Decoding Annie Parker,USA,drama,https://en.wikipedia.org/wiki/Decoding_Annie_Parker
2014,Walk of Shame,USA,comedy,https://en.wikipedia.org/wiki/Walk_of_Shame_(film)
2014,Devil's Knot,USA,thriller,https://en.wikipedia.org/wiki/Devil%27s_Knot_(film)
2014,God's Pocket,USA,drama,https://en.wikipedia.org/wiki/God%27s_Pocket_(film)
2014,'Moms' Night Out,USA,comedy,https://en.wikipedia.org/wiki/Moms%27_Night_Out
2014,Neighbors,USA,comedy,https://en.wikipedia.org/wiki/Neighbors_(2014_film)
2014,Stage Fright,USA,horror,https://en.wikipedia.org/wiki/Stage_Fright_(2014_film)
2014,Godzilla,USA,science fiction,https://en.wikipedia.org/wiki/Godzilla_(2014_film)
2014,Million Dollar Arm,USA,drama,https://en.wikipedia.org/wiki/Million_Dollar_Arm
2014,The Angriest Man in Brooklyn,USA,comedy-drama,https://en.wikipedia.org/wiki/The_Angriest_Man_in_Brooklyn
2014,Blended,USA,romantic comedy,https://en.wikipedia.org/wiki/Blended_(film)
2014,Cold in July,USA,crime drama,https://en.wikipedia.org/wiki/Cold_in_July_(film)
2014,X-Men: Days of Future Past,USA,superhero,https://en.wikipedia.org/wiki/X-Men:_Days_of_Future_Past
2014,Maleficent,USA,fantasy,https://en.wikipedia.org/wiki/Maleficent_(film)
2014,A Million Ways to Die in the West,USA,comedy,https://en.wikipedia.org/wiki/A_Million_Ways_to_Die_in_the_West
2014,Edge of Tomorrow,USA,action,https://en.wikipedia.org/wiki/Edge_of_Tomorrow_(film)
2014,The Fault in Our Stars,USA,drama,https://en.wikipedia.org/wiki/The_Fault_in_Our_Stars_(film)
2014,Ping Pong Summer,USA,comedy,https://en.wikipedia.org/wiki/Ping_Pong_Summer
2014,22 Jump Street,USA,action comedy,https://en.wikipedia.org/wiki/22_Jump_Street
2014,Hellion,USA,drama,https://en.wikipedia.org/wiki/Hellion_(film)
2014,How to Train Your Dragon 2,USA,fantasy,https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_2
2014,Obvious Child,USA,romantic comedy,https://en.wikipedia.org/wiki/Obvious_Child
2014,The Signal,USA,thriller,https://en.wikipedia.org/wiki/The_Signal_(2014_film)
2014,Jersey Boys,USA,musical,https://en.wikipedia.org/wiki/Jersey_Boys_(film)
2014,Think Like a Man Too,USA,comedy,https://en.wikipedia.org/wiki/Think_Like_a_Man_Too
2014,They Came Together,USA,comedy,https://en.wikipedia.org/wiki/They_Came_Together
2014,Transformers: Age of Extinction,USA,science fiction,https://en.wikipedia.org/wiki/Transformers:_Age_of_Extinction
2014,Deliver Us from Evil,USA,horror,https://en.wikipedia.org/wiki/Deliver_Us_from_Evil_(2014_film)
2014,Earth to Echo,USA,science fiction,https://en.wikipedia.org/wiki/Earth_to_Echo
2014,School Dance,USA,musical,https://en.wikipedia.org/wiki/School_Dance_(film)
2014,Tammy,USA,comedy,https://en.wikipedia.org/wiki/Tammy_(film)
2014,Boyhood,USA,drama,https://en.wikipedia.org/wiki/Boyhood_(film)
2014,Dawn of the Planet of the Apes,USA,science fiction,https://en.wikipedia.org/wiki/Dawn_of_the_Planet_of_the_Apes
2014,Rage,USA,crime thriller,https://en.wikipedia.org/wiki/Rage_(2014_film)
2014,Road to Paloma,USA,thriller,https://en.wikipedia.org/wiki/Road_to_Paloma
2014,I Origins,USA,drama,https://en.wikipedia.org/wiki/I_Origins
2014,Persecuted,USA,drama,https://en.wikipedia.org/wiki/Persecuted_(film)
2014,Planes: Fire & Rescue,USA,adventure,https://en.wikipedia.org/wiki/Planes:_Fire_%26_Rescue
2014,The Purge: Anarchy,USA,horror,https://en.wikipedia.org/wiki/The_Purge:_Anarchy
2014,Sex Tape,USA,romantic comedy,https://en.wikipedia.org/wiki/Sex_Tape_(film)
2014,Wish I Was Here,USA,comedy-drama,https://en.wikipedia.org/wiki/Wish_I_Was_Here
2014,And So It Goes,USA,romantic comedy,https://en.wikipedia.org/wiki/And_So_It_Goes_(film)
2014,Hercules,USA,action,https://en.wikipedia.org/wiki/Hercules_(2014_film)
2014,Magic in the Moonlight,USA,romantic comedy,https://en.wikipedia.org/wiki/Magic_in_the_Moonlight
2014,Get on Up,USA,drama,https://en.wikipedia.org/wiki/Get_on_Up_(film)
2014,Guardians of the Galaxy,USA,superhero,https://en.wikipedia.org/wiki/Guardians_of_the_Galaxy_(film)
2014,Mercenaries,USA,action,https://en.wikipedia.org/wiki/Mercenaries_(2014_film)
2014,4 Minute Mile,USA,drama,https://en.wikipedia.org/wiki/4_Minute_Mile
2014,The Hundred-Foot Journey,USA,comedy,https://en.wikipedia.org/wiki/The_Hundred-Foot_Journey_(film)
2014,Into the Storm,USA,disaster,https://en.wikipedia.org/wiki/Into_the_Storm_(2014_film)
2014,Step Up: All In,USA,dance,https://en.wikipedia.org/wiki/Step_Up:_All_In
2014,Teenage Mutant Nina Turtles,USA,science fiction,https://en.wikipedia.org/wiki/Teenage_Mutant_Ninja_Turtles_(2014_film)
2014,Let's Be Cops,USA,comedy,https://en.wikipedia.org/wiki/Let%27s_Be_Cops
2014,The Expendables 3,USA,action,https://en.wikipedia.org/wiki/The_Expendables_3
2014,The Giver,USA,science fiction,https://en.wikipedia.org/wiki/The_Giver_(film)
2014,Life After Beth,USA,comedy,https://en.wikipedia.org/wiki/Life_After_Beth
2014,The One I Love,USA,romantic comedy,https://en.wikipedia.org/wiki/The_One_I_Love_(film)
2014,If I Stay,USA,romance,https://en.wikipedia.org/wiki/If_I_Stay_(film)
2014,Leprechaun: Origins,USA,horror,https://en.wikipedia.org/wiki/Leprechaun:_Origins
2014,Love Is Strange,USA,drama,https://en.wikipedia.org/wiki/Love_Is_Strange_(film)
2014,The Prince,USA,thriller,https://en.wikipedia.org/wiki/The_Prince_(2014_film)
2014,Sin City: A Dame to Kill For,USA,thriller,https://en.wikipedia.org/wiki/Sin_City:_A_Dame_to_Kill_For
2014,"As Above, So Below",USA,horror,"https://en.wikipedia.org/wiki/As_Above,_So_Below_(film)"
2014,Atlas Shrugged: Part III,USA,science fiction,https://en.wikipedia.org/wiki/Atlas_Shrugged:_Part_III
2014,Dolphin Tale 2,USA,drama,https://en.wikipedia.org/wiki/Dolphin_Tale_2
2014,Honeymoon,USA,horror,https://en.wikipedia.org/wiki/Honeymoon_(2014_film)
2014,No Good Deed,USA,thriller,https://en.wikipedia.org/wiki/No_Good_Deed_(2014_film)
2014,The Guest,USA,thriller,https://en.wikipedia.org/wiki/The_Guest_(film)
2014,A Walk Among the Tombstones,USA,thriller,https://en.wikipedia.org/wiki/A_Walk_Among_the_Tombstones_(film)
2014,The Maze Runner,USA,science fiction,https://en.wikipedia.org/wiki/The_Maze_Runner_(film)
2014,The Scribbler,USA,thriller,https://en.wikipedia.org/wiki/The_Scribbler_(film)
2014,The Skeleton Twins,USA,comedy-drama,https://en.wikipedia.org/wiki/The_Skeleton_Twins
2014,This Is Where I Leave You,USA,comedy-drama,https://en.wikipedia.org/wiki/This_Is_Where_I_Leave_You
2014,Tusk,USA,"horror, comedy",https://en.wikipedia.org/wiki/Tusk_(2014_film)
2014,The Boxtrolls,USA,fantasy,https://en.wikipedia.org/wiki/The_Boxtrolls
2014,The Equalizer,USA,action,https://en.wikipedia.org/wiki/The_Equalizer_(film)
2014,The Two Faces of January,USA,thriller,https://en.wikipedia.org/wiki/The_Two_Faces_of_January_(film)
2014,Annabelle,USA,horror,https://en.wikipedia.org/wiki/Annabelle_(film)
2014,Gone Girl,USA,thriller,https://en.wikipedia.org/wiki/Gone_Girl_(film)
2014,The Good Lie,USA,drama,https://en.wikipedia.org/wiki/The_Good_Lie
2014,Left Behind,USA,thriller,https://en.wikipedia.org/wiki/Left_Behind_(2014_film)
2014,Addicted,USA,thriller,https://en.wikipedia.org/wiki/Addicted_(2014_film)
2014,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",USA,comedy,"https://en.wikipedia.org/wiki/Alexander_and_the_Terrible,_Horrible,_No_Good,_Very_Bad_Day_(film)"
2014,Dracula Untold,USA,fantasy,https://en.wikipedia.org/wiki/Dracula_Untold
2014,The Judge,USA,drama,https://en.wikipedia.org/wiki/The_Judge_(2014_film)
2014,Whiplash,USA,drama,https://en.wikipedia.org/wiki/Whiplash_(2014_film)
2014,You're Not You,USA,drama,https://en.wikipedia.org/wiki/You%27re_Not_You
2014,Birdman or (The Unexpected Virtue of Ignorance),USA,black comedy,https://en.wikipedia.org/wiki/Birdman_(film)
2014,The Book of Life,USA,animation adventure,https://en.wikipedia.org/wiki/The_Book_of_Life_(2014_film)
2014,Camp X-Ray,USA,drama,https://en.wikipedia.org/wiki/Camp_X-Ray_(film)
2014,Fury,USA,war,https://en.wikipedia.org/wiki/Fury_(2014_film)
2014,Listen Up Philip,USA,drama,https://en.wikipedia.org/wiki/Listen_Up_Philip
2014,Nightcrawler,USA,thriller,https://en.wikipedia.org/wiki/Nightcrawler_(film)
2014,Young Ones,USA,science fiction,https://en.wikipedia.org/wiki/Young_Ones_(film)
2014,Laggies,USA,romantic comedy,https://en.wikipedia.org/wiki/Laggies
2014,Ouija,USA,horror,https://en.wikipedia.org/wiki/Ouija_(2014_film)
2014,Interstellar,USA,science fiction,https://en.wikipedia.org/wiki/Interstellar_(film)
2014,A Merry Friggin' Christmas,USA,comedy,https://en.wikipedia.org/wiki/A_Merry_Friggin%27_Christmas
2014,Big Hero 6,USA,animation comedy,https://en.wikipedia.org/wiki/Big_Hero_6_(film)
2014,Elsa & Fred,USA,comedy-drama,https://en.wikipedia.org/wiki/Elsa_%26_Fred_(2014_film)
2014,Jessabelle,USA,horror,https://en.wikipedia.org/wiki/Jessabelle
2014,Beyond the Lights,USA,romance,https://en.wikipedia.org/wiki/Beyond_the_Lights
2014,Dumb and Dumber To,USA,comedy,https://en.wikipedia.org/wiki/Dumb_and_Dumber_To
2014,Foxcatcher,USA,drama,https://en.wikipedia.org/wiki/Foxcatcher
2014,The Homesman,USA,drama,https://en.wikipedia.org/wiki/The_Homesman
2014,Saving Christmas,USA,christian,https://en.wikipedia.org/wiki/Saving_Christmas
2014,The Hunger Games: Mockingjay – Part 1,USA,adventure,https://en.wikipedia.org/wiki/The_Hunger_Games:_Mockingjay_%E2%80%93_Part_1
2014,Horrible Bosses 2,USA,comedy,https://en.wikipedia.org/wiki/Horrible_Bosses_2
2014,Penguins of Madagascar,USA,animated,https://en.wikipedia.org/wiki/Penguins_of_Madagascar
2014,Wild,USA,biography,https://en.wikipedia.org/wiki/Wild_(2014_film)
2014,Exodus: Gods and Kings,USA,drama,https://en.wikipedia.org/wiki/Exodus:_Gods_and_Kings
2014,Inherent Vice,USA,comedy drama,https://en.wikipedia.org/wiki/Inherent_Vice_(film)
2014,The Color of Time,USA,drama,https://en.wikipedia.org/wiki/The_Color_of_Time
2014,Top Five,USA,comedy,https://en.wikipedia.org/wiki/Top_Five
2014,Annie,USA,comedy-drama,https://en.wikipedia.org/wiki/Annie_(2014_film)
2014,Night at the Museum: Secret of the Tomb,USA,comedy,https://en.wikipedia.org/wiki/Night_at_the_Museum:_Secret_of_the_Tomb
2014,Big Eyes,USA,drama,https://en.wikipedia.org/wiki/Big_Eyes
2014,The Interview,USA,action comedy,https://en.wikipedia.org/wiki/The_Interview
2014,Into the Woods,USA,fantasy,https://en.wikipedia.org/wiki/Into_the_Woods_(film)
2014,Unbroken,USA,drama,https://en.wikipedia.org/wiki/Unbroken_(film)
2015,The Woman in Black 2: Angel of Death,USA,horror,https://en.wikipedia.org/wiki/The_Woman_in_Black_2:_Angel_of_Death
2015,Taken 3,USA,action,https://en.wikipedia.org/wiki/Taken_3
2015,Match,USA,drama,https://en.wikipedia.org/wiki/Match_(film)
2015,Blackhat,USA,action,https://en.wikipedia.org/wiki/Blackhat_(film)
2015,Little Accidents,USA,drama,https://en.wikipedia.org/wiki/Little_Accidents
2015,Paddington,USA,children's film,https://en.wikipedia.org/wiki/Paddington_(film)
2015,Spare Parts,USA,drama,https://en.wikipedia.org/wiki/Spare_Parts_(2015_film)
2015,The Wedding Ringer,USA,romantic comedy,https://en.wikipedia.org/wiki/The_Wedding_Ringer
2015,Vice,USA,sci-fi,https://en.wikipedia.org/wiki/Vice_(2015_film)
2015,Veronika Decides to Die,USA,drama,https://en.wikipedia.org/wiki/Veronika_Decides_to_Die_(film)
2015,The Boy Next Door,USA,thriller,https://en.wikipedia.org/wiki/The_Boy_Next_Door_(film)
2015,Cake,USA,drama,https://en.wikipedia.org/wiki/Cake_(2014_film)
2015,Mortdecai,USA,comedy,https://en.wikipedia.org/wiki/Mortdecai_(film)
2015,Song One,USA,drama,https://en.wikipedia.org/wiki/Song_One
2015,Strange Magic,USA,animation fantasy,https://en.wikipedia.org/wiki/Strange_Magic_(film)
2015,We'll Never Have Paris,USA,romantic comedy,https://en.wikipedia.org/wiki/We%27ll_Never_Have_Paris
2015,Black or White,USA,drama,https://en.wikipedia.org/wiki/Black_or_White_(film)
2015,The Loft,USA,mystery,https://en.wikipedia.org/wiki/The_Loft_(film)
2015,Project Almanac,USA,thriller,https://en.wikipedia.org/wiki/Project_Almanac
2015,Wild Card,USA,drama,https://en.wikipedia.org/wiki/Wild_Card_(2015_film)
2015,3 Nights in the Desert,USA,drama,https://en.wikipedia.org/wiki/3_Nights_in_the_Desert
2015,Jupiter Ascending,USA,sci-fi,https://en.wikipedia.org/wiki/Jupiter_Ascending
2015,Seventh Son,USA,fantasy,https://en.wikipedia.org/wiki/Seventh_Son_(film)
2015,The SpongeBob Movie: Sponge Out of Water,USA,animated adventure,https://en.wikipedia.org/wiki/The_SpongeBob_Movie:_Sponge_Out_of_Water
2015,The Voices,USA,comedy,https://en.wikipedia.org/wiki/The_Voices_(film)
2015,Da Sweet Blood of Jesus,USA,horror comedy,https://en.wikipedia.org/wiki/Da_Sweet_Blood_of_Jesus
2015,Fifty Shades of Grey,USA,romance thriller,https://en.wikipedia.org/wiki/Fifty_Shades_of_Grey_(film)
2015,Kingsman: The Secret Service,USA,action,https://en.wikipedia.org/wiki/Kingsman:_The_Secret_Service
2015,The Last 5 Years,USA,comedy-drama,https://en.wikipedia.org/wiki/The_Last_5_Years_(film)
2015,The Duff,USA,comedy,https://en.wikipedia.org/wiki/The_Duff
2015,Hot Tub Time Machine 2,USA,comedy,https://en.wikipedia.org/wiki/Hot_Tub_Time_Machine_2
2015,"McFarland, USA",USA,drama,"https://en.wikipedia.org/wiki/McFarland,_USA"
2015,Everly,USA,thriller,https://en.wikipedia.org/wiki/Everly_(film)
2015,Focus,USA,romantic comedy-drama,https://en.wikipedia.org/wiki/Focus_(2015_film)
2015,The Lazarus Effect,USA,thriller,https://en.wikipedia.org/wiki/The_Lazarus_Effect_(2015_film)
2015,Maps to the Stars,USA,drama,https://en.wikipedia.org/wiki/Maps_to_the_Stars
2015,Out of the Dark,USA,thriller,https://en.wikipedia.org/wiki/Out_of_the_Dark_(2014_film)
2015,Chappie,USA,sci-fi,https://en.wikipedia.org/wiki/Chappie_(film)
2015,Road Hard,USA,comedy,https://en.wikipedia.org/wiki/Road_Hard
2015,The Second Best Exotic Marigold Hotel,USA,comedy-drama,https://en.wikipedia.org/wiki/The_Second_Best_Exotic_Marigold_Hotel
2015,Unfinished Business,USA,comedy,https://en.wikipedia.org/wiki/Unfinished_Business_(2015_film)
2015,Cinderella,USA,romance,https://en.wikipedia.org/wiki/Cinderella_(2015_Disney_film)
2015,The Cobbler,USA,comedy-drama,https://en.wikipedia.org/wiki/The_Cobbler_(2014_film)
2015,Home Sweet Hell,USA,comedy,https://en.wikipedia.org/wiki/Home_Sweet_Hell
2015,It Follows,USA,horror,https://en.wikipedia.org/wiki/It_Follows
2015,Muck,USA,horror,https://en.wikipedia.org/wiki/Muck_(film)
2015,Run All Night,USA,action,https://en.wikipedia.org/wiki/Run_All_Night_(film)
2015,Danny Collins,USA,drama,https://en.wikipedia.org/wiki/Danny_Collins_(film)
2015,The Divergent Series: Insurgent,USA,action,https://en.wikipedia.org/wiki/The_Divergent_Series:_Insurgent
2015,The Gunman,USA,action,https://en.wikipedia.org/wiki/The_Gunman_(film)
2015,Tracers,USA,action,https://en.wikipedia.org/wiki/Tracers_(film)
2015,The Walking Deceased,USA,comedy,https://en.wikipedia.org/wiki/The_Walking_Deceased
2015,Get Hard,USA,comedy,https://en.wikipedia.org/wiki/Get_Hard
2015,Home,USA,comedy,https://en.wikipedia.org/wiki/Home_(2015_animated_film)
2015,Serena,USA,drama,https://en.wikipedia.org/wiki/Serena_(2014_film)
2015,While We're Young,USA,comedy-drama,https://en.wikipedia.org/wiki/While_We%27re_Young_(film)
2015,Furious 7,USA,action,https://en.wikipedia.org/wiki/Furious_7
2015,Woman in Gold,USA,drama,https://en.wikipedia.org/wiki/Woman_in_Gold_(film)
2015,Ex Machina,USA,science fiction psychological thriller ,https://en.wikipedia.org/wiki/Ex_Machina_(film)
2015,The Longest Ride,USA,drama,https://en.wikipedia.org/wiki/The_Longest_Ride_(film)
2015,Lost River,USA,fantasy thriller,https://en.wikipedia.org/wiki/Lost_River_(film)
2015,1915,USA,thriller,https://en.wikipedia.org/wiki/1915_(film)
2015,Beyond the Reach,USA,thriller,https://en.wikipedia.org/wiki/Beyond_the_Reach
2015,Child 44,USA,thriller,https://en.wikipedia.org/wiki/Child_44_(film)
2015,Monkey Kingdom,USA,documentary,https://en.wikipedia.org/wiki/Monkey_Kingdom
2015,Paul Blart: Mall Cop 2,USA,comedy,https://en.wikipedia.org/wiki/Paul_Blart:_Mall_Cop_2
2015,The Road Within,USA,drama,https://en.wikipedia.org/wiki/The_Road_Within
2015,True Story,USA,drama,https://en.wikipedia.org/wiki/True_Story_(film)
2015,Unfriended,USA,horror,https://en.wikipedia.org/wiki/Unfriended
2015,Adult Beginners,USA,comedy,https://en.wikipedia.org/wiki/Adult_Beginners
2015,Blackbird,USA,drama,https://en.wikipedia.org/wiki/Blackbird_(2014_film)
2015,Little Boy,USA,war,https://en.wikipedia.org/wiki/Little_Boy_(film)
2015,The Age of Adaline,USA,romance,https://en.wikipedia.org/wiki/The_Age_of_Adaline
2015,Avengers: Age of Ultron,USA,action,https://en.wikipedia.org/wiki/Avengers:_Age_of_Ultron
2015,Far from the Madding Crowd,USA,drama,https://en.wikipedia.org/wiki/Far_from_the_Madding_Crowd_(2015_film)
2015,Hot Pursuit,USA,comedy,https://en.wikipedia.org/wiki/Hot_Pursuit_(2015_film)
2015,Maggie,USA,drama horror thriller film,https://en.wikipedia.org/wiki/Maggie_(film)
2015,Mad Max: Fury Road,USA,action,https://en.wikipedia.org/wiki/Mad_Max:_Fury_Road
2015,Pitch Perfect 2,USA,comedy,https://en.wikipedia.org/wiki/Pitch_Perfect_2
2015,Poltergeist,USA,horror thriller,https://en.wikipedia.org/wiki/Poltergeist_(2015_film)
2015,Tomorrowland,USA,science fiction mystery,https://en.wikipedia.org/wiki/Tomorrowland_(film)
2015,When Marnie Was There,USA,anime,https://en.wikipedia.org/wiki/When_Marnie_Was_There
2015,Aloha,USA,romantic-comedy,https://en.wikipedia.org/wiki/Aloha_(film)
2015,San Andreas,USA,disaster,https://en.wikipedia.org/wiki/San_Andreas_(film)
2015,Spy,USA,action comedy,https://en.wikipedia.org/wiki/Spy_(2015_film)
2015,Entourage,USA,comedy,https://en.wikipedia.org/wiki/Entourage_(film)
2015,Insidious: Chapter 3,USA,horror,https://en.wikipedia.org/wiki/Insidious:_Chapter_3
2015,Love & Mercy,USA,biographical drama ,https://en.wikipedia.org/wiki/Love_%26_Mercy_(film)
2015,Jurassic World,USA,adventure science fiction,https://en.wikipedia.org/wiki/Jurassic_World
2015,Me and Earl and the Dying Girl,USA,comedy-drama,https://en.wikipedia.org/wiki/Me_and_Earl_and_the_Dying_Girl_(film)
2015,Dope,USA,crime comedy-drama ,https://en.wikipedia.org/wiki/Dope_(2015_film)
2015,Inside Out,USA,comedy,https://en.wikipedia.org/wiki/Inside_Out_(2015_film)
2015,Max,USA,adventure,https://en.wikipedia.org/wiki/Max_(2015_film)
2015,Ted 2,USA,comedy,https://en.wikipedia.org/wiki/Ted_2
2015,Terminator Genisys,USA,action adventure science fiction,https://en.wikipedia.org/wiki/Terminator_Genisys
2015,Minions,USA,comedy,https://en.wikipedia.org/wiki/Minions_(film)
2015,Ant-Man,USA,action,https://en.wikipedia.org/wiki/Ant-Man_(film)
2015,Trainwreck,USA,comedy,https://en.wikipedia.org/wiki/Trainwreck_(film)
2015,Pixels,USA,animated comedy,https://en.wikipedia.org/wiki/Pixels_(2015_film)
2015,The Vatican Tapes,USA,horror,https://en.wikipedia.org/wiki/The_Vatican_Tapes
2015,No Escape,USA,thriller,https://en.wikipedia.org/wiki/No_Escape_(2015_film)
2015,Agent 47,USA,action,https://en.wikipedia.org/wiki/Agent_47_(film)
2015,Black Mass,USA,action,https://en.wikipedia.org/wiki/Black_Mass_(film)
2015,Everest,USA,adventure thriller,https://en.wikipedia.org/wiki/Everest_(2015_film)
2015,The Martian,USA,science fiction,https://en.wikipedia.org/wiki/The_Martian_(film)
2015,Room (2015 film),USA,drama,https://en.wikipedia.org/wiki/Room_(2015_film)
2015,Crimson Peak,USA,thriller,https://en.wikipedia.org/wiki/Crimson_Peak
2015,The Peanuts Movie,USA,adventure-comedy,https://en.wikipedia.org/wiki/The_Peanuts_Movie
2015,The Good Dinosaur,USA,animation,https://en.wikipedia.org/wiki/The_Good_Dinosaur
2015,Victor Frankenstein,USA,horror,https://en.wikipedia.org/wiki/Victor_Frankenstein_(film)
2015,In the Heart of the Sea,USA,thriller,https://en.wikipedia.org/wiki/In_the_Heart_of_the_Sea_(film)
2015,Concussion,USA,drama,https://en.wikipedia.org/wiki/Concussion_(2015_film)
2015,Daddy's Home,USA,comedy,https://en.wikipedia.org/wiki/Daddy%27s_Home_(film)
2015,Joy,USA,biographical comedy-drama,https://en.wikipedia.org/wiki/Joy_(film)
2015,Point Break,USA,action thriller,https://en.wikipedia.org/wiki/Point_Break_(2015_film)
2015,The Revenant,USA,western thriller,https://en.wikipedia.org/wiki/The_Revenant_(2015_film)
2015,Snowden,USA,biographical political thriller,https://en.wikipedia.org/wiki/Snowden_(film)
2016,The Forest,USA,thriller,https://en.wikipedia.org/wiki/The_Forest_(2016_film)
2016,Anesthesia,USA,drama,https://en.wikipedia.org/wiki/Anesthesia_(film)
2016,Lamb,USA,drama,https://en.wikipedia.org/wiki/Lamb_(2015_American_film)
2016,Ride Along 2,USA,action-comedy,https://en.wikipedia.org/wiki/Ride_Along_2
2016,13 Hours: The Secret Soldiers of Benghazi,USA,action,https://en.wikipedia.org/wiki/13_Hours:_The_Secret_Soldiers_of_Benghazi
2016,Norm of the North,USA,animation comedy,https://en.wikipedia.org/wiki/Norm_of_the_North
2016,Dirty Grandpa,USA,comedy,https://en.wikipedia.org/wiki/Dirty_Grandpa
2016,The 5th Wave,USA,sci-fi,https://en.wikipedia.org/wiki/The_5th_Wave_(film)
2016,The Boy,USA,horror thriller,https://en.wikipedia.org/wiki/The_Boy_(2016_film)
2016,Ip Man 3,USA,martial arts,https://en.wikipedia.org/wiki/Ip_Man_3
2016,Synchronicity,USA,action,https://en.wikipedia.org/wiki/Synchronicity_(film)
2016,Kung Fu Panda 3,USA,animation martial arts action-comedy,https://en.wikipedia.org/wiki/Kung_Fu_Panda_3
2016,The Finest Hours,USA,drama,https://en.wikipedia.org/wiki/The_Finest_Hours_(2016_film)
2016,Jane Got a Gun,USA,action western,https://en.wikipedia.org/wiki/Jane_Got_a_Gun
2016,"Hail, Caesar!",USA,comedy,"https://en.wikipedia.org/wiki/Hail,_Caesar!"
2016,Pride + Prejudice + Zombies,USA,comedy-horror,https://en.wikipedia.org/wiki/Pride_and_Prejudice_and_Zombies_(film)
2016,The Choice,USA,romance,https://en.wikipedia.org/wiki/The_Choice_(2016_film)
2016,Deadpool,USA,thriller,https://en.wikipedia.org/wiki/Deadpool_(film)
2016,Zoolander 2,USA,comedy,https://en.wikipedia.org/wiki/Zoolander_2
2016,How to Be Single,USA,romantic-comedy,https://en.wikipedia.org/wiki/How_to_Be_Single
2016,Risen,USA,action adventure,https://en.wikipedia.org/wiki/Risen_(2016_film)
2016,The Witch,USA,horror,https://en.wikipedia.org/wiki/The_Witch_(2015_film)
2016,Race,USA,sports drama,https://en.wikipedia.org/wiki/Race_(2016_film)
2016,Gods of Egypt,USA,fantasy action,https://en.wikipedia.org/wiki/Gods_of_Egypt_(film)
2016,Triple 9,USA,crime thriller,https://en.wikipedia.org/wiki/Triple_9
2016,Zootopia,USA,animation adventure,https://en.wikipedia.org/wiki/Zootopia
2016,London Has Fallen,USA,action thriller,https://en.wikipedia.org/wiki/London_Has_Fallen
