,year,movie_title,certificate,duration,genre,rate,metascore,votes,gross,user_reviews,critic_reviews,cartoon,number_of_genres
466,2007,P.S. I Love You,PG-13,126,Drama|Romance,7.099999900000001,39.0,173521,53680000,246.0,130.0,False,2
467,2007,Resident Evil: Extinction,R,94,Action|Horror|Sci-Fi,6.30000019,41.0,153845,50650000,354.0,215.0,False,3
468,2009,Fantastic Mr. Fox,PG,87,Animation|Adventure|Comedy,7.80000019,83.0,145269,21000000,251.0,338.0,True,3
469,2011,Real Steel,PG-13,127,Action|Drama|Family,7.099999900000001,56.0,260321,85460000,431.0,328.0,False,3
470,2005,"Good Night, and Good Luck.",PG,93,Biography|Drama|History,7.5,80.0,85295,31501218,530.0,351.0,False,3
471,2005,V for Vendetta,R,132,Action|Drama|Thriller,8.19999981,62.0,825043,70500000,2061.0,523.0,False,3
472,2014,The Giver,PG-13,97,Drama|Romance|Sci-Fi,6.5,47.0,91081,45090000,276.0,198.0,False,3
473,2010,Toy Story 3,G,103,Animation|Adventure|Comedy,8.30000019,92.0,569305,414980000,735.0,455.0,True,3
474,2006,The Queen,PG-13,103,Biography|Drama,7.30000019,0.0,87829,56437947,426.0,278.0,False,2
475,2009,Terminator Salvation,PG-13,115,Action|Adventure|Sci-Fi,6.599999900000001,49.0,292569,125320000,980.0,425.0,False,3
476,2007,The Bourne Ultimatum,PG-13,115,Action|Mystery|Thriller,8.10000038,85.0,513043,227140000,833.0,328.0,False,3
477,2008,Kung Fu Panda,PG,92,Animation|Action|Adventure,7.599999900000001,73.0,320314,215400000,364.0,266.0,True,3
478,2006,Volver,R,121,Comedy|Crime|Drama,7.599999900000001,84.0,79297,12900000,234.0,230.0,False,3
479,2007,Beowulf,PG-13,115,Animation|Action|Adventure,6.19999981,59.0,144884,82160000,509.0,286.0,True,3
480,2012,Lincoln,PG-13,150,Biography|Drama|History,7.400000099999999,86.0,203189,182200000,728.0,540.0,False,3
481,2005,Don't Tell,R,120,Drama|Mystery,6.5,52.0,2112,30000,16.0,27.0,False,2
482,2006,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,R,84,Comedy,7.30000019,89.0,304596,128510000,1204.0,345.0,False,1
483,2006,Dreamgirls,PG-13,130,Drama|Music|Musical,6.5,76.0,57655,103338338,596.0,238.0,False,3
484,2006,The Illusionist,PG-13,110,Drama|Mystery|Romance,7.599999900000001,68.0,304063,39830000,649.0,235.0,False,3
485,2007,The Assassination of Jesse James by the Coward Robert Ford,R,160,Biography|Crime|Drama,7.5,68.0,140232,3900000,418.0,273.0,False,3
486,2007,Zodiac,R,157,Crime|Drama|History,7.69999981,78.0,318164,33050000,600.0,380.0,False,3
487,2006,Days of Glory,R,120,Drama|War,7.099999900000001,82.0,12360,320000,64.0,94.0,False,2
488,2005,Paradise Now,PG-13,90,Crime|Drama|Thriller,7.5,71.0,19942,1450000,150.0,122.0,False,3
489,2007,Across the Universe,PG-13,133,Drama|Fantasy|Musical,7.400000099999999,56.0,93815,24340000,525.0,158.0,False,3
490,2010,Scott Pilgrim vs. the World,PG-13,112,Action|Comedy|Fantasy,7.5,69.0,284070,31490000,522.0,394.0,False,3
491,2007,Sunshine,R,107,Adventure|Sci-Fi|Thriller,7.30000019,64.0,195570,3680000,810.0,310.0,False,3
492,2008,Hancock,PG-13,92,Action|Crime|Drama,6.4000001,49.0,356899,227950000,591.0,321.0,False,3
493,2011,Puss in Boots,PG,90,Animation|Action|Adventure,6.69999981,65.0,118146,149230000,137.0,246.0,True,3
494,2006,Little Miss Sunshine,R,101,Comedy|Drama,7.80000019,80.0,366534,59890000,890.0,239.0,False,2
495,2007,Pirates of the Caribbean: At World's End,PG-13,169,Action|Adventure|Fantasy,7.099999900000001,50.0,486968,309400000,1242.0,300.0,False,3
496,2006,Babel,R,143,Drama,7.5,69.0,249475,34300000,916.0,251.0,False,1
497,2007,La Vie en Rose,PG-13,140,Biography|Drama|Music,7.599999900000001,66.0,68045,10299782,221.0,210.0,False,3
498,2006,Blood Diamond,R,143,Adventure|Drama|Thriller,8.0,64.0,413538,57370000,660.0,164.0,False,3
499,2005,Hostel,R,94,Horror,5.9000001,55.0,142505,47280000,1522.0,302.0,False,1
500,2008,Death Race,R,105,Action|Sci-Fi|Thriller,6.4000001,43.0,170577,36060000,213.0,229.0,False,3
501,2007,Gone Baby Gone,R,114,Crime|Drama|Mystery,7.69999981,72.0,200923,20300000,473.0,252.0,False,3
502,2006,The Good German,R,105,Drama|Mystery|Thriller,6.0999999,49.0,21852,1300000,177.0,182.0,False,3
503,2006,Lady in the Water,PG-13,110,Drama|Fantasy|Mystery,5.5999999,36.0,80401,42270000,1045.0,282.0,False,3
504,2006,Deja Vu,PG-13,126,Action|Sci-Fi|Thriller,7.0,59.0,249027,64030000,409.0,201.0,False,3
505,2006,The Hills Have Eyes,R,107,Horror,6.4000001,52.0,134308,41780000,860.0,265.0,False,1
506,2006,Inside Man,R,129,Crime|Drama|Mystery,7.599999900000001,76.0,280653,88500000,652.0,228.0,False,3
507,2012,Life of Pi,PG,127,Adventure|Drama|Fantasy,7.900000099999999,79.0,458272,124980000,756.0,555.0,False,3
508,2006,The Pursuit of Happyness,PG-13,117,Biography|Drama,8.0,64.0,351926,162590000,620.0,201.0,False,2
509,2006,She's the Man,PG-13,105,Comedy|Romance|Sport,6.4000001,45.0,120364,1020000,262.0,91.0,False,3
510,2006,The Last King of Scotland,R,123,Biography|Drama|History,7.69999981,74.0,149442,17605861,356.0,251.0,False,3
511,2008,Australia,PG-13,165,Adventure|Drama|Romance,6.599999900000001,53.0,104684,49550000,450.0,245.0,False,3
512,2014,The Equalizer,R,132,Action|Crime|Thriller,7.19999981,57.0,241373,101530000,448.0,296.0,False,3
513,2006,John Tucker Must Die,PG-13,89,Comedy|Romance,5.80000019,41.0,68991,41010000,169.0,100.0,False,2
514,2006,Grandma's Boy,R,94,Comedy,7.0,33.0,68919,6090000,202.0,60.0,False,1
515,2006,Pan's Labyrinth,R,118,Drama|Fantasy|War,8.19999981,98.0,485990,37620000,1095.0,415.0,False,3
516,2006,After the Wedding,R,120,Drama,7.80000019,78.0,26563,1530000,100.0,132.0,False,1
517,2006,The Holiday,PG-13,138,Comedy|Romance,6.900000099999999,52.0,190813,63220000,486.0,157.0,False,2
518,2011,Captain America: The First Avenger,PG-13,124,Action|Adventure|Sci-Fi,6.900000099999999,66.0,531075,176640000,689.0,516.0,False,3
519,2006,The Devil Wears Prada,PG-13,109,Comedy|Drama,6.80000019,62.0,295838,124730000,634.0,206.0,False,2
520,2009,X-Men Origins: Wolverine,PG-13,107,Action|Adventure|Sci-Fi,6.69999981,40.0,374165,179880000,647.0,351.0,False,3
521,2006,The Fall,R,117,Adventure|Comedy|Drama,7.900000099999999,64.0,91174,2280000,296.0,185.0,False,3
522,2007,Enchanted,PG,107,Animation|Comedy|Family,7.099999900000001,75.0,147126,127710000,402.0,220.0,True,3
523,2006,Black Snake Moan,R,116,Drama|Music,7.0,52.0,53820,9400000,203.0,196.0,False,2
524,2007,Grindhouse,R,191,Action|Horror|Thriller,7.599999900000001,77.0,158407,25030000,532.0,250.0,False,3
525,2006,Step Up,PG-13,104,Crime|Drama|Music,6.5,48.0,94013,65270000,272.0,107.0,False,3
526,2006,The Fast and the Furious: Tokyo Drift,PG-13,104,Action|Crime|Romance,6.0,46.0,185887,62490000,386.0,158.0,False,3
527,2007,Michael Clayton,R,119,Crime|Drama|Thriller,7.30000019,82.0,136587,49024969,367.0,298.0,False,3
528,2006,Notes on a Scandal,R,92,Crime|Drama|Romance,7.400000099999999,73.0,65971,17510000,284.0,218.0,False,3
529,2008,The Other Boleyn Girl,PG-13,115,Biography|Drama|History,6.69999981,50.0,86650,26810000,255.0,168.0,False,3
530,2007,Juno,PG-13,96,Comedy|Drama,7.5,81.0,424948,143490000,882.0,387.0,False,2
531,2006,Half Nelson,R,106,Drama,7.19999981,85.0,72714,2690000,189.0,209.0,False,1
532,2005,Tsotsi,R,94,Crime|Drama,7.30000019,70.0,25445,2910000,178.0,155.0,False,2
533,2008,The Dark Knight,PG-13,152,Action|Crime|Drama,9.0,82.0,1743331,533320000,4782.0,649.0,False,3
534,2007,There Will Be Blood,R,158,Drama|History,8.10000038,92.0,389582,40220000,1124.0,397.0,False,2
535,2015,Ex Machina,R,108,Drama|Mystery|Sci-Fi,7.69999981,78.0,324977,25440000,643.0,502.0,False,3
536,2006,Apocalypto,R,139,Action|Adventure|Drama,7.80000019,68.0,242653,50860000,1058.0,280.0,False,3
537,2007,Charlie Wilson's War,R,102,Biography|Comedy|Drama,7.099999900000001,69.0,91203,66640000,291.0,269.0,False,3
538,2006,Penelope,PG,104,Comedy|Fantasy|Romance,6.80000019,48.0,51814,10010000,103.0,122.0,False,3
539,2011,The Mechanic,R,93,Action|Crime|Thriller,6.599999900000001,49.0,125762,29110000,182.0,256.0,False,3
540,2010,Prince of Persia: The Sands of Time,PG-13,116,Action|Adventure|Fantasy,6.599999900000001,50.0,228789,90760000,460.0,305.0,False,3
541,2006,Curse of the Golden Flower,R,114,Action|Drama|Romance,7.0,70.0,37287,6570000,230.0,186.0,False,3
542,2006,United 93,R,111,Drama|History|Thriller,7.599999900000001,90.0,85603,31470000,834.0,278.0,False,3
543,2016,"Hail, Caesar!",PG-13,106,Comedy|Mystery,6.30000019,72.0,82710,29997095,343.0,452.0,False,2
544,2006,Smokin' Aces,R,108,Action|Crime|Drama,6.69999981,45.0,122972,35640000,482.0,183.0,False,3
545,2007,Norbit,PG-13,102,Comedy|Romance,4.0,27.0,54712,95320000,264.0,124.0,False,2
546,2010,Unstoppable,PG-13,98,Action|Thriller,6.80000019,69.0,154527,81560000,326.0,317.0,False,2
547,2011,Extremely Loud & Incredibly Close,PG-13,129,Adventure|Drama|Mystery,6.900000099999999,46.0,84271,31836745,346.0,283.0,False,3
548,2006,Night at the Museum,PG,108,Adventure|Comedy|Family,6.4000001,48.0,244334,250860000,444.0,177.0,False,3
549,2007,No Country for Old Men,R,122,Crime|Drama|Thriller,8.10000038,91.0,640561,74270000,1541.0,488.0,False,3
550,2007,In the Valley of Elah,R,121,Crime|Drama|Mystery,7.19999981,65.0,61556,6780000,228.0,232.0,False,3
551,2011,The Tree of Life,PG-13,139,Drama|Fantasy,6.80000019,85.0,140519,13300000,988.0,583.0,False,2
552,2007,Knocked Up,R,129,Comedy|Romance,7.0,85.0,304982,148730000,560.0,248.0,False,2
553,2015,Ant-Man,PG-13,117,Action|Adventure|Comedy,7.400000099999999,64.0,346721,180190000,564.0,526.0,False,3
554,2006,Rocky Balboa,PG,102,Drama|Sport,7.19999981,63.0,167624,70270000,966.0,283.0,False,2
555,2007,Nancy Drew,PG,99,Comedy|Crime|Family,5.9000001,53.0,16314,25580000,103.0,91.0,False,3
556,2007,I Am Legend,PG-13,101,Drama|Horror|Sci-Fi,7.19999981,65.0,551620,256390000,1425.0,326.0,False,3
557,2013,The Croods,PG,98,Animation|Adventure|Comedy,7.19999981,55.0,157136,187170000,198.0,262.0,True,3
558,2006,The Prestige,PG-13,130,Drama|Mystery|Sci-Fi,8.5,66.0,883806,53080000,1118.0,346.0,False,3
559,2008,The Strangers,R,86,Horror|Mystery|Thriller,6.19999981,47.0,94840,52530000,685.0,278.0,False,3
560,2009,The Secret of Kells,Not Rated,75,Animation|Adventure|Family,7.69999981,81.0,24126,690000,72.0,119.0,True,3
561,2006,Beerfest,R,110,Comedy,6.30000019,46.0,55609,19180000,177.0,92.0,False,1
562,2007,Stardust,PG-13,127,Adventure|Family|Fantasy,7.69999981,66.0,217400,38350000,497.0,227.0,False,3
563,2007,Disturbia,PG-13,105,Drama|Mystery|Thriller,6.900000099999999,62.0,190901,80050000,492.0,253.0,False,3
564,2007,Fracture,R,113,Crime|Drama|Mystery,7.19999981,68.0,144675,39000000,299.0,199.0,False,3
565,2007,12,PG-13,159,Crime|Drama|Thriller,7.80000019,72.0,11938,130000,36.0,74.0,False,3
566,2007,Chapter 27,R,84,Biography|Crime|Drama,5.80000019,32.0,8783,60000,58.0,66.0,False,3
567,2008,Jumper,PG-13,88,Action|Adventure|Sci-Fi,6.0999999,35.0,248587,80170000,489.0,237.0,False,3
568,2006,Venus,R,95,Comedy|Drama|Romance,7.099999900000001,82.0,11283,3340000,107.0,137.0,False,3
569,2016,Silence,R,161,Drama|History,7.69999981,79.0,9816,860000,118.0,189.0,False,2
570,2006,Away from Her,PG-13,110,Drama,7.599999900000001,88.0,19254,15830000,121.0,175.0,False,1
571,2008,Wanted,R,110,Action|Crime|Fantasy,6.69999981,64.0,306896,134570000,714.0,315.0,False,3
572,2007,Ocean's Thirteen,PG-13,122,Crime|Thriller,6.900000099999999,62.0,264301,117140000,289.0,233.0,False,2
573,2008,Vicky Cristina Barcelona,PG-13,96,Drama|Romance,7.19999981,70.0,204364,23210000,367.0,277.0,False,2
574,2006,Letters from Iwo Jima,R,141,Drama|History|War,7.900000099999999,91.0,135006,13753931,0.0,0.0,False,3
575,2009,Avatar,PG-13,162,Action|Adventure|Fantasy,7.900000099999999,83.0,914812,760510000,3068.0,722.0,False,3
576,2007,Aliens vs. Predator: Requiem,R,94,Action|Horror|Sci-Fi,4.69999981,29.0,95087,41800000,1005.0,209.0,False,3
577,2007,Beaufort,Unrated,131,Action|Drama|War,6.80000019,0.0,4050,100000,27.0,49.0,False,3
578,2009,Friday the 13th,R,97,Horror,5.5999999,34.0,77290,65000000,544.0,311.0,False,1
579,2010,Love & Other Drugs,R,112,Comedy|Drama|Romance,6.69999981,55.0,148075,32360000,218.0,219.0,False,3
580,2007,Into the Wild,R,148,Adventure|Biography|Drama,8.19999981,73.0,445752,18350000,768.0,278.0,False,3
581,2007,Music and Lyrics,PG-13,96,Comedy|Music|Romance,6.5,59.0,83619,50560000,291.0,174.0,False,3
582,2008,Body of Lies,R,128,Action|Drama|Romance,7.099999900000001,57.0,178979,39380000,264.0,238.0,False,3
583,2007,American Gangster,R,157,Biography|Crime|Drama,7.80000019,76.0,332471,130130000,462.0,298.0,False,3
584,2008,The Baader Meinhof Complex,R,150,Action|Biography|Crime,7.400000099999999,76.0,30578,480000,109.0,161.0,False,3
585,2007,Eastern Promises,R,100,Crime|Mystery|Thriller,7.69999981,82.0,194347,17110000,402.0,356.0,False,3
586,2008,Fool's Gold,PG-13,112,Action|Adventure|Comedy,5.69999981,29.0,61270,70220000,139.0,174.0,False,3
587,2013,Man of Steel,PG-13,143,Action|Adventure|Fantasy,7.099999900000001,55.0,565999,291020000,2550.0,739.0,False,3
588,2010,The Illusionist,PG,80,Animation|Drama,7.5,82.0,29236,2230000,104.0,215.0,True,2
589,2007,The Savages,R,113,Comedy|Drama,7.19999981,85.0,32658,6610000,127.0,201.0,False,2
590,2011,Drive,R,100,Crime|Drama,7.80000019,78.0,448836,35050000,1279.0,683.0,False,2
591,2009,The Princess and the Frog,G,97,Animation|Adventure|Comedy,7.099999900000001,73.0,92560,104370000,217.0,229.0,True,3
592,2008,In Bruges,R,107,Comedy|Crime|Drama,8.0,67.0,316575,7760000,523.0,301.0,False,3
593,2010,The Wolfman,R,103,Drama|Fantasy|Horror,5.80000019,43.0,91365,61940000,436.0,358.0,False,3
594,2007,Atonement,R,123,Drama|Mystery|Romance,7.80000019,85.0,198549,50920000,585.0,317.0,False,3
595,2014,The Boxtrolls,PG,96,Animation|Adventure|Comedy,6.80000019,61.0,44268,50810000,123.0,221.0,True,3
596,2013,Dallas Buyers Club,R,117,Biography|Drama,8.0,84.0,341680,27300000,345.0,474.0,False,2
597,2009,The Messenger,R,113,Drama|Romance|War,7.19999981,77.0,30267,70000,92.0,216.0,False,3
598,2012,Jack Reacher,PG-13,130,Action|Crime|Mystery,7.0,50.0,241427,58680000,462.0,390.0,False,3
599,2007,Death at a Funeral,R,87,Comedy,7.400000099999999,67.0,92007,8580000,201.0,166.0,False,1
600,2008,Mamma Mia!,PG-13,108,Comedy|Family|Musical,6.30000019,51.0,149917,143700000,615.0,237.0,False,3
601,2009,Star Trek,PG-13,127,Action|Adventure|Sci-Fi,8.0,82.0,519255,257700000,1568.0,525.0,False,3
602,2008,Forgetting Sarah Marshall,R,111,Comedy|Drama|Romance,7.19999981,67.0,222870,62880000,326.0,253.0,False,3
603,2008,The Incredible Hulk,PG-13,112,Action|Adventure|Sci-Fi,6.80000019,61.0,335623,134520000,652.0,358.0,False,3
604,2010,Clash of the Titans,PG-13,106,Action|Adventure|Fantasy,5.80000019,39.0,234476,163190000,639.0,343.0,False,3
605,2011,Thor,PG-13,115,Action|Adventure|Fantasy,7.0,57.0,556147,181020000,746.0,520.0,False,3
606,2007,Lars and the Real Girl,PG-13,106,Comedy|Drama|Romance,7.400000099999999,70.0,118030,5950000,300.0,227.0,False,3
607,2009,Angels & Demons,PG-13,138,Mystery|Thriller,6.69999981,48.0,221001,133380000,450.0,305.0,False,2
608,2007,Funny Games,R,111,Crime|Drama|Horror,6.5,44.0,71967,1290000,450.0,250.0,False,3
609,2007,Persepolis,PG-13,96,Animation|Biography|Drama,8.10000038,90.0,72868,4440000,160.0,240.0,True,3
610,2009,Bright Star,PG,119,Biography|Drama|Romance,7.0,81.0,21885,4440000,111.0,224.0,False,3
611,2015,The Danish Girl,R,119,Biography|Drama|Romance,7.0,66.0,100926,12710000,211.0,324.0,False,3
612,2007,The Counterfeiters,R,98,Crime|Drama|War,7.599999900000001,78.0,37554,5480000,120.0,163.0,False,3
613,2010,Percy Jackson & the Olympians: The Lightning Thief,PG,118,Adventure|Family|Fantasy,5.9000001,47.0,145732,88760000,422.0,218.0,False,3
614,2008,Seven Pounds,PG-13,123,Drama|Romance,7.69999981,36.0,240100,69950000,608.0,201.0,False,2
615,2013,The Book Thief,PG-13,131,Drama|War,7.599999900000001,53.0,103864,21480000,239.0,253.0,False,2
616,2011,Conan the Barbarian,R,113,Action|Adventure|Fantasy,5.19999981,36.0,83921,21270000,323.0,313.0,False,3
617,2014,Interstellar,PG-13,169,Adventure|Drama|Sci-Fi,8.60000038,74.0,996629,187990000,2803.0,722.0,False,3
618,2013,World War Z,PG-13,116,Action|Adventure|Horror,7.0,63.0,481888,202350000,1001.0,656.0,False,3
619,2010,Valentine's Day,PG-13,125,Comedy|Romance,5.69999981,34.0,97522,110480000,213.0,186.0,False,2
620,2007,Shooter,R,124,Action|Crime|Drama,7.19999981,53.0,263555,46980000,343.0,196.0,False,3
621,2008,Changeling,R,141,Biography|Crime|Drama,7.80000019,63.0,203702,35710000,390.0,263.0,False,3
622,2009,The Last Station,R,112,Biography|Drama|Romance,7.0,76.0,15690,6620000,82.0,183.0,False,3
623,2007,Superbad,R,113,Comedy,7.599999900000001,76.0,433124,121460000,560.0,257.0,False,1
624,2008,Quantum of Solace,PG-13,106,Action|Adventure,6.599999900000001,58.0,341130,168370000,1245.0,403.0,False,2
625,2014,Godzilla,PG-13,123,Action|Adventure|Sci-Fi,6.5,62.0,309284,200660000,1492.0,606.0,False,3
626,2008,"Definitely, Maybe",PG-13,112,Comedy|Drama|Romance,7.19999981,59.0,131038,31970000,169.0,159.0,False,3
627,2009,Underworld: Rise of the Lycans,R,92,Action|Adventure|Fantasy,6.599999900000001,44.0,125109,45800000,176.0,166.0,False,3
628,2008,Step Brothers,R,98,Comedy,6.900000099999999,51.0,218338,100470000,279.0,175.0,False,1
629,2010,The Town,R,125,Crime|Drama|Thriller,7.599999900000001,74.0,289057,92170000,422.0,381.0,False,3
630,2010,The Kids Are All Right,R,106,Comedy|Drama|Romance,7.099999900000001,86.0,113102,20800000,293.0,323.0,False,3
631,2009,The Last House on the Left,R,110,Crime|Horror|Thriller,6.599999900000001,42.0,69969,32720000,280.0,240.0,False,3
632,2012,The Avengers,PG-13,143,Action|Sci-Fi,8.10000038,69.0,1026544,623280000,1729.0,707.0,False,2
633,2008,The House Bunny,PG-13,97,Comedy|Romance,5.5,55.0,65656,48240000,126.0,127.0,False,2
634,2007,The Visitor,PG-13,104,Drama,7.69999981,79.0,38040,9420000,170.0,231.0,False,1
635,2008,The Duchess,PG-13,110,Biography|Drama|History,6.900000099999999,62.0,64050,13820000,142.0,194.0,False,3
636,2008,Frost/Nixon,R,122,Biography|Drama,7.69999981,80.0,90161,18593156,248.0,302.0,False,2
637,2009,Nine,PG-13,118,Drama|Musical|Romance,5.80000019,49.0,38185,19670000,233.0,206.0,False,3
638,2009,The Blind Side,PG-13,129,Biography|Drama|Sport,7.69999981,53.0,231382,255950000,430.0,262.0,False,3
639,2007,Katyn,0,121,Drama|History|War,7.099999900000001,81.0,12837,120000,80.0,103.0,False,3
640,2007,The Mist,R,126,Horror,7.19999981,58.0,227968,25590000,1077.0,331.0,False,1
641,2008,Burn After Reading,R,96,Comedy|Drama,7.0,63.0,255488,60340000,548.0,341.0,False,2
642,2008,The Hurt Locker,R,131,Drama|History|Thriller,7.599999900000001,94.0,343364,15700000,878.0,389.0,False,3
643,2010,The Switch,PG-13,101,Comedy|Drama|Romance,6.0999999,52.0,80387,27760000,120.0,181.0,False,3
644,2010,How to Train Your Dragon,PG,98,Animation|Action|Adventure,8.19999981,74.0,508250,217390000,499.0,289.0,True,3
645,2009,The Road,R,111,Adventure|Drama,7.30000019,64.0,183339,60000,509.0,358.0,False,2
646,2009,Bride Wars,PG,89,Comedy|Romance,5.4000001,24.0,82041,58720000,129.0,152.0,False,2
647,2012,The Hobbit: An Unexpected Journey,PG-13,169,Adventure|Fantasy,7.900000099999999,58.0,655908,303000000,1378.0,646.0,False,2
648,2007,Once,R,85,Drama|Music|Romance,7.900000099999999,88.0,94927,9440000,329.0,233.0,False,3
649,2008,Pineapple Express,R,111,Action|Comedy|Crime,7.0,64.0,262683,87340000,377.0,233.0,False,3
650,2008,WALL·E,G,98,Animation|Adventure|Family,8.39999962,94.0,752912,223810000,1049.0,424.0,True,3
651,2008,The Boy in the Striped Pajamas,PG-13,94,Drama|War,7.80000019,55.0,139415,9030000,402.0,184.0,False,2
652,2010,Unthinkable,R,97,Drama|Thriller,7.099999900000001,0.0,73530,0,257.0,56.0,False,2
653,2008,Doubt,PG-13,104,Drama|Mystery,7.5,68.0,102109,33420000,326.0,292.0,False,2
654,2010,Harry Potter and the Deathly Hallows: Part 1,PG-13,146,Adventure|Family|Fantasy,7.69999981,65.0,346023,294980000,624.0,430.0,False,3
655,2009,Precious,R,110,Drama,7.30000019,79.0,89573,47540000,277.0,321.0,False,1
656,2010,Rabbit Hole,PG-13,91,Drama,7.0,76.0,41421,2220000,147.0,250.0,False,1
657,2010,The Last Airbender,PG,103,Action|Adventure|Family,4.19999981,20.0,121974,131560000,1391.0,280.0,False,3
658,2008,Tropic Thunder,R,107,Action|Comedy,7.0,71.0,315053,110420000,578.0,309.0,False,2
659,2010,Salt,PG-13,100,Action|Crime|Mystery,6.4000001,65.0,252530,118310000,516.0,329.0,False,3
660,2011,Source Code,PG-13,93,Mystery|Romance|Sci-Fi,7.5,74.0,394300,54700000,577.0,527.0,False,3
661,2010,Black Swan,R,108,Drama|Thriller,8.0,79.0,568921,106950000,1147.0,667.0,False,2
662,2012,The Amazing Spider-Man,PG-13,136,Action|Adventure,7.0,66.0,464229,262030000,1228.0,609.0,False,2
663,2008,Paris 36,PG-13,120,Drama|Music|Musical,6.599999900000001,40.0,2359,850000,19.0,71.0,False,3
664,2008,The Happening,R,91,Sci-Fi|Thriller,5.0,34.0,166805,64510000,1271.0,323.0,False,2
665,2010,Robin Hood,PG-13,140,Action|Adventure|Drama,6.69999981,53.0,217281,105220000,550.0,346.0,False,3
666,2008,Revolutionary Road,R,119,Drama|Romance,7.30000019,69.0,157354,22880000,419.0,327.0,False,2
667,2008,You Don't Mess with the Zohan,PG-13,113,Action|Comedy,5.5,54.0,160243,100020000,383.0,198.0,False,2
668,2009,The Young Victoria,PG,105,Biography|Drama|History,7.30000019,64.0,46857,10990000,102.0,188.0,False,3
669,2008,"Angus, Thongs and Perfect Snogging",PG-13,100,Comedy|Drama|Romance,6.4000001,0.0,20741,0,66.0,40.0,False,3
670,2010,The Fighter,R,116,Biography|Drama|Sport,7.900000099999999,79.0,284158,93570000,391.0,411.0,False,3
671,2011,Hugo,PG,126,Adventure|Drama|Family,7.5,83.0,253493,73820000,686.0,686.0,False,3
672,2008,The Day the Earth Stood Still,PG-13,104,Drama|Sci-Fi|Thriller,5.5,40.0,142415,79360000,699.0,275.0,False,3
673,2009,17 Again,PG-13,102,Comedy|Drama|Family,6.4000001,48.0,150419,64150000,184.0,190.0,False,3
674,2012,Hitchcock,PG-13,98,Biography|Drama,6.80000019,55.0,62249,6000000,219.0,399.0,False,2
675,2008,The Reader,R,124,Drama|Romance,7.599999900000001,58.0,195211,34180000,375.0,297.0,False,2
676,2008,Frozen River,R,97,Crime|Drama,7.19999981,82.0,22153,2510000,96.0,181.0,False,2
677,2011,Sucker Punch,PG-13,110,Action|Fantasy,6.0999999,33.0,201947,36380000,918.0,437.0,False,2
678,2011,The Adventures of Tintin,PG,107,Animation|Action|Adventure,7.400000099999999,68.0,182309,77560000,446.0,442.0,True,3
679,2008,Valkyrie,PG-13,121,Drama|History|Thriller,7.099999900000001,56.0,189396,83080000,441.0,270.0,False,3
680,2009,Sherlock Holmes,PG-13,128,Action|Adventure|Crime,7.599999900000001,57.0,491204,209020000,624.0,416.0,False,3
681,2011,Hanna,PG-13,111,Action|Drama|Thriller,6.80000019,65.0,162193,40250000,441.0,415.0,False,3
682,2013,The Wolf of Wall Street,R,180,Biography|Comedy|Crime,8.19999981,75.0,829204,116870000,1165.0,611.0,False,3
683,2008,Sex and the City,R,145,Comedy|Drama|Romance,5.5,53.0,101184,152640000,474.0,226.0,False,3
684,2009,He's Just Not That Into You,PG-13,129,Comedy|Drama|Romance,6.4000001,47.0,135320,93950000,203.0,159.0,False,3
685,2008,Zack and Miri Make a Porno,R,101,Comedy|Romance,6.599999900000001,56.0,152992,31450000,247.0,247.0,False,2
686,2011,The Iron Lady,PG-13,105,Biography|Drama,6.4000001,54.0,85175,29959436,354.0,332.0,False,2
687,2008,Slumdog Millionaire,R,120,Drama,8.0,86.0,661819,141320000,1024.0,419.0,False,1
688,2009,Fast & Furious,PG-13,107,Action|Crime|Thriller,6.69999981,45.0,210049,155020000,230.0,225.0,False,3
689,2008,Milk,R,128,Biography|Drama|History,7.599999900000001,84.0,140251,31838002,290.0,325.0,False,3
690,2010,Alice in Wonderland,PG,108,Adventure|Family|Fantasy,6.5,53.0,317926,334190000,742.0,453.0,False,3
691,2015,Child 44,R,137,Crime|Drama|Thriller,6.5,41.0,44993,1210000,200.0,175.0,False,3
692,2008,The Sisterhood of the Traveling Pants 2,PG-13,119,Comedy|Drama|Family,6.19999981,63.0,22953,44090000,33.0,71.0,False,3
693,2009,A Serious Man,R,106,Comedy|Drama,7.0,79.0,105694,9190000,331.0,343.0,False,2
694,2014,Selma,PG-13,128,Biography|Drama|Histor,7.5,89.0,64976,52066000,214.0,367.0,False,3
695,2009,500 Days of Summer,PG-13,95,Comedy|Drama|Romance,7.69999981,76.0,389802,32390000,501.0,332.0,False,3
696,2008,Never Back Down,PG-13,110,Action|Drama|Sport,6.599999900000001,39.0,82607,24850000,184.0,139.0,False,3
697,2010,The Way Back,PG-13,133,Adventure|Biography|Drama,7.30000019,66.0,90396,2680000,158.0,216.0,False,3
698,2008,Il Divo,Not Rated,110,Biography|Drama,7.30000019,81.0,12255,240000,47.0,132.0,False,2
699,2012,Argo,R,120,Biography|Drama|History,7.69999981,86.0,468444,136020000,702.0,656.0,False,3
700,2007,Death Proof,Not Rated,113,Thriller,7.099999900000001,0.0,215402,0,592.0,213.0,False,1
701,2009,Hachi: A Dog's Tale,G,93,Drama|Family,8.10000038,0.0,168524,0,313.0,83.0,False,2
